epoch,success_count,reset_count,success_rate,reward,collsion,outtime,first_success,angle_error
1980,0,3,0.0,-164766.05304510932,160,3,0,0.9742610352082574
3960,0,4,0.0,-63186.03401215427,296,7,0,0.5764709388676404
5940,0,4,0.0,-47113.27075575158,386,11,0,0.4617483084925216
7920,0,4,0.0,-51783.25742524705,420,15,0,0.4425059962702833
9900,0,4,0.0,-45995.249119882705,429,19,0,0.34792336523541584
11880,0,4,0.0,-41520.59587594919,622,23,0,0.2862638506093891
13860,0,4,0.0,-43325.005586021696,788,27,0,0.26518475495309063
15840,0,4,0.0,-38543.48796213226,804,31,0,0.25003353169137066
17820,0,4,0.0,-38229.518930141814,869,35,0,0.2430214819122753
19800,0,4,0.0,-83849.68262062024,1142,39,0,0.2458294572514335
21780,0,4,0.0,-64465.30991290533,1487,43,0,0.24066039678639484
23760,5,8,0.625,-25013.82666937681,1579,46,22713,0.18978414308498032
25740,0,4,0.0,-87012.30724222877,1906,50,22713,0.18447514709461
27720,0,4,0.0,-59832.88779515179,2194,54,22713,0.1900719505643215
29700,11,14,0.7857142857142857,-2689.3026267465902,2370,56,22713,0.19073181937943134
31680,20,25,0.8,-20150.6574106575,2773,57,22713,0.16726791538818536
33660,0,4,0.0,-125549.69101224863,3543,61,22713,0.17105701008155028
35640,2,7,0.2857142857142857,-45872.39371490455,3698,65,22713,0.16575400105791652
37620,7,11,0.6363636363636364,-18432.911680298625,3874,67,22713,0.15820135116463682
39600,28,31,0.9032258064516129,55463.088885580306,4275,69,22713,0.14069074727602834
41580,1,4,0.25,-63035.16855589708,4952,72,22713,0.13943250485416328
43560,10,13,0.7692307692307693,152.41450880467892,5104,75,22713,0.13610246325379
45540,13,18,0.7222222222222222,8684.485769017367,5342,78,22713,0.13267729086238025
47520,17,19,0.8947368421052632,19215.938714952674,5503,80,22713,0.1316921842386489
49500,6,9,0.6666666666666666,-17286.97907146439,5536,83,22713,0.13092401633326461
51480,9,12,0.75,-1667.1412590336986,5579,86,22713,0.1307950347061197
53460,1,5,0.2,-67143.0969713435,6289,90,22713,0.13338555953668982
55440,3,6,0.5,-48908.09143817308,6775,93,22713,0.1342747352645299
57420,0,4,0.0,-56836.2511931716,6878,97,22713,0.1338567593476669
59400,6,10,0.6,-16457.92364768195,6926,101,22713,0.13003452274154914
61380,1,4,0.25,-41919.88756294525,7141,104,22713,0.13031307733274533
63360,2,5,0.4,-42275.466986576794,7155,107,22713,0.12959703296633013
65340,0,4,0.0,-60608.747245679144,7238,111,22713,0.1310212566946988
67320,4,9,0.4444444444444444,-82117.48612633068,7373,114,22713,0.13106060685867466
69300,0,4,0.0,-80144.86360077257,7658,118,22713,0.13126692889424924
71280,0,4,0.0,-50759.61367754545,7693,122,22713,0.13124308813623786
73260,5,11,0.45454545454545453,-30932.758070612326,8426,125,22713,0.13104663176948028
75240,6,8,0.75,-25896.3989533321,8763,127,22713,0.13072208376520375
77220,7,10,0.7,-24159.803017328726,9386,130,22713,0.12927208521228908
79200,2,6,0.3333333333333333,-58842.52081246907,9656,133,22713,0.12869180341016445
81180,7,10,0.7,-18662.595536528155,9837,136,22713,0.12911050099877336
83160,9,12,0.75,-18958.342100674054,9880,139,22713,0.12626539509799242
85140,16,18,0.8888888888888888,23382.227853566408,9973,140,22713,0.12473009654246103
87120,8,11,0.7272727272727273,-59692.17026958102,10663,143,22713,0.13004822192448579
89100,2,6,0.3333333333333333,-41584.720144599676,11436,147,22713,0.13222043531809874
91080,4,7,0.5714285714285714,-28982.738855532603,11494,150,22713,0.13221581085005377
93060,14,16,0.875,18813.772318759,11505,152,22713,0.1317352688084666
95040,7,10,0.7,-21000.00336650829,11588,155,22713,0.13137490223596027
97020,3,7,0.42857142857142855,-65545.379743675,11967,159,22713,0.13136352597524678
99000,6,9,0.6666666666666666,-40241.31976450118,12210,161,22713,0.13112393733075536
100980,3,7,0.42857142857142855,-88530.90939946612,13425,165,22713,0.1308999952480507
102960,0,4,0.0,-99127.33855299,14094,169,22713,0.1310586631972865
104940,7,9,0.7777777777777778,-25119.39362113364,14175,171,22713,0.12992474425729564
106920,25,28,0.8928571428571429,44504.04760605097,14602,172,22713,0.13632128230700633
108900,29,30,0.9666666666666667,47552.68899502931,15153,173,22713,0.1331587427093834
110880,5,7,0.7142857142857143,-52123.83914139494,15191,175,22713,0.13379225354799534
112860,22,24,0.9166666666666666,31644.2659520437,15394,177,22713,0.13191783789858938
114840,43,46,0.9347826086956522,111264.9911718904,15864,178,22713,0.12819977862228768
116820,26,29,0.896551724137931,22100.406042980263,16385,179,22713,0.127499886252224
118800,42,43,0.9767441860465116,125522.01876136707,16651,180,22713,0.1295417887541704
120780,10,12,0.8333333333333334,-76449.44019575673,17409,182,22713,0.12953061561972626
122760,15,19,0.7894736842105263,-4243.417000539135,17733,184,22713,0.12970046214757233
124740,37,40,0.925,86117.11708950275,18051,186,22713,0.12793353543582678
126720,23,28,0.8214285714285714,-36614.39554035384,18744,188,22713,0.12757828739983637
128700,21,24,0.875,-1838.8184288139455,18994,191,22713,0.12752156260247471
130680,45,48,0.9375,112414.10216236068,19098,192,22713,0.12644898073810967
132660,40,44,0.9090909090909091,84040.05684076506,19571,193,22713,0.12607791717936975
134640,32,37,0.8648648648648649,66890.61024292326,19870,194,22713,0.12610905420315283
136620,37,39,0.9487179487179487,42451.6350953409,20778,195,22713,0.12531413967670554
138600,31,39,0.7948717948717948,80365.90428518318,21082,197,22713,0.12454806032212377
140580,34,40,0.85,67966.5538282122,21619,198,22713,0.12372832063570847
142560,32,44,0.7272727272727273,81626.25590078579,21908,200,22713,0.12280637967599259
144540,39,52,0.75,71551.01402861811,22702,202,22713,0.12130861116797412
146520,36,45,0.8,84017.74171722145,23142,204,22713,0.12004745728212277
148500,55,70,0.7857142857142857,174321.84849135834,23576,205,22713,0.11798760354931574
150480,42,49,0.8571428571428571,86942.55053096835,24351,206,22713,0.11678008603842688
152460,63,69,0.9130434782608695,231036.27117594506,24571,206,22713,0.11538589557651065
154440,51,62,0.8225806451612904,136566.83285281435,25231,208,22713,0.11496694689136357
156420,49,54,0.9074074074074074,101851.1818626498,26104,210,22713,0.11350171441228019
158400,72,75,0.96,245877.6053104164,26586,210,22713,0.11148438595979501
160380,54,56,0.9642857142857143,137225.90863534674,27097,212,22713,0.11045759720649581
162360,52,54,0.9629629629629629,108721.60292547011,27976,214,22713,0.11007759410997196
164340,78,80,0.975,302816.8091438848,28346,214,22713,0.10785953824790442
166320,79,83,0.9518072289156626,255002.54909534642,28951,215,22713,0.10577774781733654
168300,88,90,0.9777777777777777,310919.6409368551,29490,215,22713,0.10328837196929519
170280,73,76,0.9605263157894737,244303.10960444272,30020,216,22713,0.10154189312693283
172260,72,75,0.96,218787.7997152696,30672,216,22713,0.09972542072741213
174240,48,52,0.9230769230769231,132622.86581260478,31059,219,22713,0.09880947578024958
176220,42,44,0.9545454545454546,122045.50997920707,31245,220,22713,0.09918360948441621
178200,68,71,0.9577464788732394,202995.38553113863,31915,221,22713,0.0989962818495534
180180,105,110,0.9545454545454546,405469.4079224111,32341,221,22713,0.09807933820000062
182160,60,63,0.9523809523809523,169794.26167464256,32969,222,22713,0.0976829477385923
184140,100,102,0.9803921568627451,391656.09979417594,33197,223,22713,0.09698124415495518
186120,86,87,0.9885057471264368,293753.3422089536,33786,223,22713,0.0966608831686217
188100,86,86,1.0,286064.69806179544,34473,223,22713,0.09691639270519105
190080,71,73,0.9726027397260274,242232.80628655804,34778,223,22713,0.09708215495055929
192060,63,67,0.9402985074626866,231045.83422299102,35095,225,22713,0.0977102241891338
194040,84,87,0.9655172413793104,307117.0068747122,35492,226,22713,0.0976661690604196
196020,36,38,0.9473684210526315,73593.22243513865,35887,228,22713,0.0978730664143059
198000,30,32,0.9375,5270.598153684754,36797,230,22713,0.09810971937481287
199980,46,50,0.92,135723.28267584136,37113,232,22713,0.09852172818042504
201960,31,34,0.9117647058823529,58267.277852603234,37389,234,22713,0.09892653034324052
203940,82,85,0.9647058823529412,260495.1690458106,38051,235,22713,0.09976673334763524
205920,89,93,0.956989247311828,325625.0790479835,38540,235,22713,0.09981927354648469
207900,26,34,0.7647058823529411,44669.608910304494,38853,238,22713,0.09978152649885673
