epoch,success_count,reset_count,success_rate,reward,collsion,outtime,first_success,angle_error
1980,0,3,0.0,-179069.61761756014,26,3,0,0.0
3960,0,4,0.0,-66195.64948573388,27,7,0,0.02821335882590166
5940,0,4,0.0,-41579.4278730161,27,11,0,0.06959465969933915
7920,0,4,0.0,-48338.69148247555,32,15,0,0.08036936745333327
9900,0,4,0.0,-122532.91713972803,170,19,0,0.08036936745333327
11880,0,4,0.0,-122509.23538965895,247,23,0,0.142177317850222
13860,0,4,0.0,-80218.9939217125,274,27,0,0.12507938111518957
15840,0,4,0.0,-90006.07172183425,330,31,0,0.1104644353923337
17820,0,4,0.0,-52712.23468632519,448,35,0,0.1409818944264596
19800,0,4,0.0,-39911.6141318857,449,39,0,0.13970980492515533
21780,0,4,0.0,-64366.129756535054,508,43,0,0.14387613589865056
23760,0,4,0.0,-76186.85008305463,757,47,0,0.23194708944167136
25740,0,4,0.0,-64386.682861632435,970,51,0,0.25372013912056185
27720,0,4,0.0,-51523.47900732164,1157,55,0,0.26663334124123184
29700,0,4,0.0,-55149.461271192646,1310,59,0,0.25994032942916306
31680,0,4,0.0,-45105.446145886555,1336,63,0,0.24633401689948864
33660,0,4,0.0,-57417.67067973106,1343,67,0,0.24170232154571078
35640,0,4,0.0,-73839.37066610856,1539,71,0,0.23282542694654837
37620,0,4,0.0,-74265.31555830082,1663,75,0,0.22367055258263274
39600,0,4,0.0,-49884.38073748653,1898,79,0,0.2169318982389927
41580,0,3,0.0,-63593.6462707771,1945,82,0,0.20978931796027084
43560,0,4,0.0,-57247.32816669368,2525,86,0,0.21061380514416306
45540,0,4,0.0,-39645.03841933468,2750,90,0,0.20797220698601468
47520,0,5,0.0,-39797.14567499049,2790,94,0,0.20727559403299678
49500,0,4,0.0,-45065.32762751612,2937,98,0,0.21829315005218286
51480,1,5,0.2,-28658.30487863836,3226,102,51256,0.22675628390792005
53460,2,6,0.3333333333333333,-34367.21565085091,3393,106,51256,0.2230946565105745
55440,1,4,0.25,-50601.19689369993,4115,109,51256,0.21573700302245788
57420,0,4,0.0,-44756.38015743578,4245,113,51256,0.20975236005422354
59400,1,5,0.2,-31485.92216056073,4305,117,51256,0.20295715244919896
61380,10,12,0.8333333333333334,15429.66389374691,4312,119,51256,0.19545497294475656
63360,6,10,0.6,-8285.696478173602,4344,122,51256,0.19385622709799102
