epoch,success_count,reset_count,success_rate,reward,collsion,outtime,first_success,angle_error
1980,0,3,0.0,-189151.46105080732,78,3,0,0.04661787066224828
3960,1,5,0.2,-53078.89756008392,97,7,3666,0.07540015819917512
5940,1,4,0.25,-62548.09276530778,346,10,3666,0.17197550308042817
7920,2,5,0.4,-56493.54988589883,564,13,3666,0.14257459451100019
9900,0,4,0.0,-38681.80334284663,580,17,3666,0.16869828643787174
11880,8,10,0.8,-41119.355833183334,793,19,3666,0.20319797658803626
13860,0,3,0.0,-111649.94134172343,982,22,3666,0.2080453607870599
15840,0,4,0.0,-113141.6216396133,1550,26,3666,0.3915398888282398
17820,0,4,0.0,-79491.15605735406,1820,30,3666,0.3818864697749614
19800,0,4,0.0,-70713.12578982383,2569,34,3666,0.36489130907912337
21780,0,4,0.0,-54296.878950896906,3031,38,3666,0.36135991801283024
23760,2,6,0.3333333333333333,-60219.65775215591,3270,42,3666,0.33801555887163387
25740,1,4,0.25,-38705.07899503352,3291,45,3666,0.3278565983524952
27720,0,4,0.0,-73537.36591185688,3479,49,3666,0.3517014717642409
29700,0,4,0.0,-100657.25713234942,4083,53,3666,0.3563034754668808
31680,0,4,0.0,-84012.32751160627,4366,57,3666,0.43975045310000727
33660,0,4,0.0,-73930.26331951492,4802,61,3666,0.5281056290827368
35640,2,5,0.4,-55321.842118723085,5074,64,3666,0.5086592231728666
37620,3,7,0.42857142857142855,-52305.19575193804,5399,68,3666,0.46900573333698925
39600,2,5,0.4,-42025.212991182925,5433,71,3666,0.43940621780848255
41580,3,10,0.3,-18516.591651214752,5441,75,3666,0.40478051888175753
43560,12,15,0.8,7075.890137739014,5498,76,3666,0.34894506920748947
45540,8,10,0.8,-19761.553377955686,5711,78,3666,0.3267545501813616
47520,1,4,0.25,-57392.63518174435,5721,81,3666,0.3263214789867636
49500,0,4,0.0,-51147.35924792383,5721,85,3666,0.3263214789867636
51480,3,6,0.5,-42222.04863654403,5778,88,3666,0.3158999207218161
53460,1,5,0.2,-69492.4111339394,6260,92,3666,0.3089830075948482
55440,15,18,0.8333333333333334,18319.575444138376,6570,93,3666,0.27803561829637174
57420,19,24,0.7916666666666666,9324.450917452108,6881,95,3666,0.2478690294528626
59400,5,8,0.625,-28092.863217106787,7009,97,3666,0.23967035423972272
61380,0,4,0.0,-37986.18844552897,7010,101,3666,0.23875439645083335
63360,0,4,0.0,-79356.46702500153,7591,105,3666,0.23772580623643202
65340,0,4,0.0,-50633.81858781353,7843,109,3666,0.24013406988911434
67320,1,5,0.2,-38780.806207956746,7871,113,3666,0.23776720042841937
69300,0,4,0.0,-69116.65320466761,7874,117,3666,0.24183183584977336
71280,0,4,0.0,-77642.43531526579,8081,121,3666,0.25013956826443356
73260,2,5,0.4,-44032.925390547374,8167,124,3666,0.2461377811883053
75240,6,10,0.6,-14944.649675749242,8311,127,3666,0.24109375461760119
77220,6,7,0.8571428571428571,-62984.74173855828,8689,128,3666,0.2393209178919849
79200,7,11,0.6363636363636364,-16270.057529988233,8787,131,3666,0.2343702416193095
81180,2,6,0.3333333333333333,-32678.39258067729,8832,135,3666,0.23281498200993617
83160,23,25,0.92,46581.39821142098,8953,137,3666,0.22196379719954482
85140,6,9,0.6666666666666666,-34243.33287198795,9285,140,3666,0.2180887957585023
87120,19,22,0.8636363636363636,19191.919515483547,9457,142,3666,0.20782919274157252
89100,5,8,0.625,-25259.038605402224,9560,145,3666,0.20409311787208784
91080,4,7,0.5714285714285714,-32807.64862691099,9839,148,3666,0.2011543230660586
93060,1,5,0.2,-77546.20693611912,10025,152,3666,0.19926680806619326
95040,12,15,0.8,-13320.987279366702,10354,154,3666,0.19444473477869387
97020,4,7,0.5714285714285714,-34902.930393578485,10479,157,3666,0.19184507891516792
99000,3,7,0.42857142857142855,-75688.6925040544,10925,161,3666,0.1914108283072077
100980,5,7,0.7142857142857143,-32099.776067396626,11238,163,3666,0.18928601457941346
102960,4,7,0.5714285714285714,-50341.45049953554,11486,166,3666,0.1892282367474898
104940,4,8,0.5,-33513.07563988352,11736,170,3666,0.18665628920666263
106920,4,8,0.5,-64887.86614641454,12041,173,3666,0.18554917158311085
108900,3,7,0.42857142857142855,-43442.55996938143,12183,176,3666,0.18407302652424404
110880,5,11,0.45454545454545453,-33238.31690783007,12266,180,3666,0.18116884158219082
112860,17,18,0.9444444444444444,6320.844148422591,12472,180,3666,0.1775113357718731
114840,8,13,0.6153846153846154,-24632.37501059193,12795,182,3666,0.17550326747657402
116820,12,17,0.7058823529411765,-36133.93969664909,13131,184,3666,0.17589125916909862
118800,7,10,0.7,-77121.23542121472,13637,187,3666,0.17960482177253137
120780,5,7,0.7142857142857143,-49965.75330557348,13829,189,3666,0.1812535140514938
122760,10,13,0.7692307692307693,-9153.215337549802,14040,191,3666,0.17969073011835138
124740,6,9,0.6666666666666666,-59268.44278466143,14481,194,3666,0.178968603725591
126720,7,10,0.7,-20035.516805852298,14512,197,3666,0.17675259315342168
128700,8,11,0.7272727272727273,-54360.64456813224,14866,200,3666,0.17565814153122106
130680,2,6,0.3333333333333333,-48751.38015112886,14882,204,3666,0.17666350814802906
132660,1,4,0.25,-52479.86972594727,14925,207,3666,0.17699821131820725
134640,2,6,0.3333333333333333,-31597.73049605172,15120,210,3666,0.17725336399357372
136620,4,7,0.5714285714285714,-36016.22809165111,15158,213,3666,0.17626463374952345
138600,2,6,0.3333333333333333,-41134.01851824997,15246,217,3666,0.1759048006291617
140580,2,6,0.3333333333333333,-41566.02518313099,15573,221,3666,0.1756498206469553
142560,4,8,0.5,-29527.498467667494,15644,224,3666,0.1742774716508592
144540,3,6,0.5,-42151.28609061986,15680,227,3666,0.17357429486268627
146520,2,5,0.4,-41466.21581951203,15681,230,3666,0.17315597861385695
148500,1,5,0.2,-42965.38197280746,15723,234,3666,0.17277039742865943
150480,4,7,0.5714285714285714,-23042.73334368784,15742,237,3666,0.1712946581375096
152460,5,7,0.7142857142857143,-23233.547307755798,15837,239,3666,0.17157403949529101
154440,5,9,0.5555555555555556,-25209.519115933217,15888,243,3666,0.17108651299275246
156420,11,13,0.8461538461538461,3326.9158514211886,15926,245,3666,0.17175149237980242
158400,7,10,0.7,-18153.168991725426,15969,248,3666,0.17144919631020036
160380,3,6,0.5,-55266.380709928926,16371,251,3666,0.17120591012750838
162360,9,11,0.8181818181818182,-7636.264945834409,16467,253,3666,0.1718941255471458
164340,6,9,0.6666666666666666,-36111.96077522449,16702,256,3666,0.1734262479129386
166320,3,7,0.42857142857142855,-28920.262294705957,16738,260,3666,0.17404989166835302
168300,16,19,0.8421052631578947,13180.291287772357,16803,262,3666,0.17351156248964997
170280,15,16,0.9375,-10037.767218076624,16948,263,3666,0.17099613824045778
172260,1,5,0.2,-49217.30855144421,17156,267,3666,0.17059197334142187
174240,0,4,0.0,-87858.20958934864,17242,271,3666,0.17145271675521026
176220,0,3,0.0,-43829.33375393087,17258,274,3666,0.17176107072507346
178200,2,6,0.3333333333333333,-41716.9809802128,17282,278,3666,0.17163139581031678
180180,9,13,0.6923076923076923,-11527.877922281623,17730,282,3666,0.16989884378077477
182160,0,4,0.0,-50956.7363717081,17744,286,3666,0.1697478857481263
184140,0,4,0.0,-66609.66936410684,17748,290,3666,0.16950995475131025
186120,0,4,0.0,-58744.81033268012,17752,294,3666,0.16949596088205263
188100,5,8,0.625,-30187.46599447122,17766,297,3666,0.1682633279196302
190080,2,6,0.3333333333333333,-35323.78635843564,17769,301,3666,0.16782353382750928
192060,4,7,0.5714285714285714,-30779.435929082334,17895,304,3666,0.16771605995766084
194040,6,10,0.6,-20274.037773406133,18050,307,3666,0.16826152025649777
196020,11,13,0.8461538461538461,-1285.0246283486485,18148,309,3666,0.16747292736315064
198000,9,11,0.8181818181818182,-6064.330202069599,18235,311,3666,0.16703564863616374
199980,6,9,0.6666666666666666,-28383.62194920238,18386,314,3666,0.16638766597473142
201960,4,7,0.5714285714285714,-19514.830152566545,18399,317,3666,0.16601792896583487
203940,7,9,0.7777777777777778,-29754.795325540937,18458,319,3666,0.16636383372203786
205920,1,4,0.25,-36452.75202770531,18462,322,3666,0.16678890176071395
207900,1,5,0.2,-34672.6380981328,18465,326,3666,0.16691182011375538
209880,0,4,0.0,-41704.55485868361,18467,330,3666,0.16695918526491316
211860,2,6,0.3333333333333333,-34023.521599859,18475,334,3666,0.1671760330035122
213840,0,4,0.0,-36193.58608070295,18484,338,3666,0.16744696592086464
215820,2,5,0.4,-29313.328777703457,18497,340,3666,0.16802444306597428
217800,3,6,0.5,-37830.11044590827,18515,343,3666,0.16891269108594703
219780,3,6,0.5,-30219.774210160598,18540,345,3666,0.16875200717052719
