epoch,success_count,reset_count,success_rate,reward,collsion,outtime,first_success,angle_error
1980,0,3,0.0,-288270.33873047173,1050,3,0,0.7619307526269495
3960,1,5,0.2,-180583.58730341087,2122,7,2241,0.8471616650870453
5940,0,4,0.0,-176675.79322549124,3504,11,2241,0.8451579948579168
7920,0,4,0.0,-222799.85911268776,4388,15,2241,0.9552456974955695
9900,0,4,0.0,-157870.1727810424,5311,19,2241,0.9020296085246123
11880,0,4,0.0,-191133.28524128394,6318,23,2241,0.9712669311840266
13860,0,4,0.0,-133271.37103750184,6506,27,2241,0.9730504518974781
15840,3,7,0.42857142857142855,-195202.44619150716,6910,30,2241,0.9122297484236928
17820,0,4,0.0,-119421.61143883155,8005,34,2241,0.8915050879777674
19800,1,5,0.2,-152431.28197241924,9547,38,2241,0.8492287225054429
21780,1,5,0.2,-178044.88652951433,9921,42,2241,0.8722652088136058
23760,0,4,0.0,-161588.69899427006,10118,46,2241,0.8728643543293255
25740,0,3,0.0,-159386.72324115736,10124,49,2241,0.870483700282942
27720,1,5,0.2,-145919.93687520223,10270,53,2241,0.8664931856869039
29700,0,4,0.0,-145790.07549630897,10324,57,2241,0.8562455181617193
31680,0,4,0.0,-164912.59044921072,11153,61,2241,0.8725411231772465
33660,0,4,0.0,-203246.3726749625,11674,65,2241,0.8786403622206009
35640,0,4,0.0,-150033.53577946965,11743,69,2241,0.8756827492002378
37620,0,4,0.0,-143371.51548293652,11743,73,2241,0.8756827492002378
39600,0,3,0.0,-144700.25450984063,12094,76,2241,0.8614315547149989
41580,1,5,0.2,-151260.45799994096,13022,80,2241,0.8743725970872879
43560,0,4,0.0,-156530.19796502544,13881,84,2241,0.8794014683686667
45540,0,4,0.0,-169848.54648250435,14516,88,2241,0.862759402413739
47520,0,4,0.0,-149399.45343425823,14666,92,2241,0.8677247755675562
49500,1,4,0.25,-144782.58168061078,14802,95,2241,0.8678919071237445
51480,0,4,0.0,-191637.60580780962,14824,99,2241,0.8716181702185236
53460,0,4,0.0,-159120.01065798756,14947,103,2241,0.8807899045260759
55440,0,4,0.0,-168304.5106747551,14969,107,2241,0.8864307472182453
57420,0,4,0.0,-197424.1212510597,15075,111,2241,0.896889285544442
59400,0,4,0.0,-200426.76823831908,15270,115,2241,0.8946054194933325
61380,0,4,0.0,-176817.83319076523,15316,119,2241,0.8925210129138066
63360,0,4,0.0,-153868.0415478004,15316,123,2241,0.8925210129138066
65340,0,4,0.0,-180476.5215861136,15332,127,2241,0.8957387252158815
67320,0,4,0.0,-156581.82211387716,15530,131,2241,0.9001763234990479
69300,0,4,0.0,-230875.0901897354,16192,135,2241,0.9173052512517553
71280,0,4,0.0,-198731.5653385641,16953,139,2241,0.899903435820928
73260,0,4,0.0,-233849.6475423565,17698,142,2241,0.8716532586974386
75240,0,4,0.0,-187668.79618515447,18026,146,2241,0.8669223447319793
77220,0,4,0.0,-149504.60828837752,18122,150,2241,0.8669223447319793
79200,0,4,0.0,-187548.76458734367,18228,154,2241,0.8659726704848976
81180,0,4,0.0,-221488.81941842008,18277,158,2241,0.864535118265924
83160,0,4,0.0,-222264.07933804858,18439,162,2241,0.8602246585954146
85140,0,5,0.0,-239747.09389273636,18476,166,2241,0.8489148895180468
87120,0,4,0.0,-194569.24896565732,18552,170,2241,0.845797588672043
89100,0,4,0.0,-249876.44850519672,19207,174,2241,0.84927026181057
91080,0,4,0.0,-313970.4364891108,19635,178,2241,0.8463078207969681
93060,0,4,0.0,-361844.1540176347,20830,182,2241,0.8391487853110997
95040,0,4,0.0,-270527.9352004938,20886,186,2241,0.8277017493963074
97020,0,4,0.0,-255440.59798190556,21310,190,2241,0.8457518644051478
99000,0,4,0.0,-234338.24525205232,22446,194,2241,0.8634368952205087
100980,0,4,0.0,-168093.91813856363,23094,198,2241,0.8815147470687934
102960,0,3,0.0,-163132.10966414958,24419,201,2241,0.8851983389507989
104940,0,4,0.0,-191680.17991272174,24909,205,2241,0.89081376519885
106920,0,4,0.0,-174733.64404321834,25091,209,2241,0.900417524783792
108900,0,4,0.0,-186404.55348680355,25417,213,2241,0.9111816039694752
110880,0,5,0.0,-215460.72187546454,26549,217,2241,0.9091787282154816
112860,0,4,0.0,-290228.2319302019,27075,221,2241,0.9024027610330196
114840,0,4,0.0,-191168.75091089867,29485,225,2241,0.8928234986939616
116820,0,4,0.0,-190414.6841588337,30920,229,2241,0.8872710140045484
118800,0,4,0.0,-276155.23999334686,32210,233,2241,0.8822898166168451
120780,0,4,0.0,-205225.00153185055,33342,237,2241,0.8810011909474281
122760,1,4,0.25,-164732.3880286105,33869,239,2241,0.8771548667037864
124740,0,4,0.0,-217566.40083922073,33924,243,2241,0.8794548505177535
126720,0,4,0.0,-185314.87139661238,34459,247,2241,0.8761816842525351
128700,0,4,0.0,-207465.84835580736,34594,251,2241,0.8761816842525351
130680,0,4,0.0,-238687.75995015353,35332,255,2241,0.8722143890101487
132660,0,4,0.0,-219642.7379025463,35674,259,2241,0.8715769626649248
134640,0,4,0.0,-292855.2202848848,36039,263,2241,0.8738856301036413
136620,0,4,0.0,-250113.67726388574,36463,267,2241,0.8735373195069269
138600,0,4,0.0,-183245.11696388945,36463,271,2241,0.8735373195069269
140580,0,4,0.0,-261727.30964126065,36472,275,2241,0.87398736792973
142560,0,4,0.0,-305400.72035533004,36782,279,2241,0.8758923814305548
144540,0,4,0.0,-240086.46221647412,36812,283,2241,0.8786739330843947
146520,0,4,0.0,-350620.06091321446,36924,287,2241,0.8790192056157405
148500,0,4,0.0,-282984.9653888121,37195,291,2241,0.8835757139289006
150480,0,4,0.0,-246523.76273921318,37688,295,2241,0.8868020057183651
