epoch,success_count,reset_count,success_rate,reward,collsion,outtime,first_success,angle_error
1980,0,3,0.0,-141355.35328840793,95,3,0,0.2684163065280235
3960,0,4,0.0,-52265.094275387586,149,7,0,0.25951066968233527
5940,0,4,0.0,-47410.486030191794,204,11,0,0.25876015323193463
7920,0,4,0.0,-45846.18525389163,224,15,0,0.2809726630782648
9900,2,5,0.4,-54568.709823167475,326,18,8474,0.3487258947702459
11880,1,5,0.2,-38296.52929605538,441,22,8474,0.3076667475032926
13860,1,4,0.25,-87716.47452069388,546,24,8474,0.31011503396830686
15840,0,4,0.0,-70072.68169076665,723,28,8474,0.30558712578288527
17820,0,4,0.0,-55522.113304244354,1498,32,8474,0.30985510054790727
19800,0,4,0.0,-49596.87682636536,1686,36,8474,0.30985510054790727
21780,2,6,0.3333333333333333,-42107.79642823734,1838,39,8474,0.31466814272743293
23760,0,4,0.0,-59527.14225486084,1842,43,8474,0.3067277324911447
25740,0,4,0.0,-49979.86197598814,1869,47,8474,0.30251988395869966
27720,0,4,0.0,-50965.31367925287,2034,51,8474,0.30251988395869966
29700,0,4,0.0,-45468.508508319384,2129,55,8474,0.2978733825490658
31680,1,5,0.2,-37608.35097908159,2208,59,8474,0.3014839779719535
33660,2,4,0.5,-50968.06958372553,2471,61,8474,0.3029792237849849
35640,1,6,0.16666666666666666,-32205.087491322192,2473,65,8474,0.29849972559685817
37620,2,6,0.3333333333333333,-51163.569776973454,2818,69,8474,0.2918896677904498
39600,1,5,0.2,-49429.53207313246,2965,73,8474,0.2923787527254421
41580,0,3,0.0,-65863.7814022596,3347,76,8474,0.28964567818092046
43560,1,5,0.2,-49294.7020550156,3811,80,8474,0.2872082875356482
45540,3,8,0.375,-29954.771897361148,3995,84,8474,0.2865611256924583
47520,5,8,0.625,-15785.437935625203,4009,87,8474,0.284457270945334
49500,4,8,0.5,-26436.659304129193,4106,91,8474,0.27971811830851934
51480,2,5,0.4,-29087.830876260065,4115,94,8474,0.2760532765040559
53460,3,7,0.42857142857142855,-49094.28863999504,4301,97,8474,0.27202784773093996
55440,2,6,0.3333333333333333,-41251.91249341378,4418,101,8474,0.2712095976976892
57420,5,7,0.7142857142857143,-37620.50857468019,4577,103,8474,0.27852128721646435
59400,1,5,0.2,-74960.11665472016,4850,107,8474,0.28189217578256637
61380,0,4,0.0,-75162.07708647032,5213,111,8474,0.2804426427369295
63360,5,8,0.625,-22939.09748585429,5402,114,8474,0.2797926782584961
65340,3,6,0.5,-26629.91267277114,5469,117,8474,0.28290403539783265
67320,2,5,0.4,-33766.45755585958,5509,120,8474,0.28636765902864914
69300,5,8,0.625,-20786.821530190064,5512,123,8474,0.2892085694174254
71280,1,5,0.2,-40835.40130817704,5513,127,8474,0.2889812308038833
73260,2,4,0.5,-40482.51940651378,5515,129,8474,0.28864984736927635
75240,7,10,0.7,-13825.470824704506,5541,132,8474,0.28639803755817594
77220,6,8,0.75,-27124.868882503128,5611,134,8474,0.285726772095968
79200,5,9,0.5555555555555556,-28306.92580418056,5707,138,8474,0.284455195671613
81180,4,6,0.6666666666666666,-26105.74070906546,5724,140,8474,0.28726232531752816
83160,6,9,0.6666666666666666,-37985.44110105606,6046,143,8474,0.286320197359343
85140,4,8,0.5,-38194.69721305929,6648,146,8474,0.28665386740303
87120,2,6,0.3333333333333333,-37293.712636419805,6668,150,8474,0.2883704470958384
89100,11,14,0.7857142857142857,-16709.311811276013,6926,152,8474,0.2906480516377024
91080,6,10,0.6,-16804.35049853567,6943,156,8474,0.288774860652493
93060,9,12,0.75,-15302.673024590593,6977,159,8474,0.2872885366917049
95040,3,6,0.5,-32620.501876095077,7006,162,8474,0.28643348961296505
97020,3,7,0.42857142857142855,-38659.12266748678,7017,166,8474,0.28567494210481703
99000,9,11,0.8181818181818182,-11574.27855714364,7070,168,8474,0.2835377248473447
100980,11,14,0.7857142857142857,-13939.034710880369,7543,170,8474,0.28194109562248454
102960,15,16,0.9375,16885.070289435796,7607,170,8474,0.28364577508347494
104940,32,35,0.9142857142857143,74476.53503648285,7863,172,8474,0.281313314338271
106920,13,16,0.8125,7526.896934731863,7895,175,8474,0.2810881769359803
108900,8,11,0.7272727272727273,-19244.000314916717,7948,178,8474,0.27899458925947973
110880,7,9,0.7777777777777778,-8519.652428441448,7989,180,8474,0.27778502750156564
112860,36,40,0.9,94426.38917034748,8186,181,8474,0.27371846528688054
114840,30,34,0.8823529411764706,42269.10378082818,8598,183,8474,0.2689946199765894
116820,39,41,0.9512195121951219,89188.10228213551,8801,184,8474,0.2663963035658411
118800,9,13,0.6923076923076923,-153806.49417330278,9010,187,8474,0.26557748127476977
120780,21,24,0.875,-14666.134814955993,10038,190,8474,0.2648430694907478
122760,69,71,0.971830985915493,191626.65419740463,10341,192,8474,0.26466320663528997
124740,66,70,0.9428571428571428,178145.71233056183,10705,192,8474,0.26416799729581547
126720,31,35,0.8857142857142857,51175.6171285992,11134,194,8474,0.2623275125330256
128700,63,63,1.0,172404.12778086844,11566,194,8474,0.2591323411848458
130680,59,67,0.8805970149253731,154366.64971842826,12054,194,8474,0.25747436425608194
132660,47,49,0.9591836734693877,74694.41564505547,12494,196,8474,0.25756401348658436
134640,68,75,0.9066666666666666,195002.17026073125,13041,196,8474,0.2585926625986655
136620,69,72,0.9583333333333334,166713.12158237095,13806,197,8474,0.2560021364284213
138600,93,98,0.9489795918367347,308515.03015086043,14218,197,8474,0.2524639879279853
140580,68,71,0.9577464788732394,200014.98280651268,14669,198,8474,0.25048947167227176
142560,71,78,0.9102564102564102,205137.7714558407,15159,199,8474,0.24862284401986826
144540,81,86,0.9418604651162791,230003.27815627263,15626,200,8474,0.24378071606166474
146520,104,109,0.9541284403669725,340727.5807874147,16180,200,8474,0.2373926305179213
148500,76,80,0.95,206708.83723016625,16942,201,8474,0.23335706147969565
150480,89,93,0.956989247311828,305185.238377891,17245,201,8474,0.2304640889565352
152460,65,67,0.9701492537313433,126632.68047342787,18303,202,8474,0.22829512506950106
154440,121,125,0.968,409135.85266635823,18784,202,8474,0.22317275218252813
156420,76,78,0.9743589743589743,171445.75038469583,19770,203,8474,0.22104313550393415
158400,122,125,0.976,439875.11320919497,20151,203,8474,0.2178738643585721
160380,97,100,0.97,302373.4011271503,20544,203,8474,0.21561743505741102
162360,83,87,0.9540229885057471,249093.1639095107,20847,204,8474,0.21433451811896492
164340,127,128,0.9921875,451121.0942133879,21233,204,8474,0.2123845799028723
166320,111,116,0.9568965517241379,383133.71081904974,21736,204,8474,0.21061880943693156
168300,102,106,0.9622641509433962,340177.04235123936,22318,205,8474,0.20954861701643968
170280,108,110,0.9818181818181818,362031.4710806357,22815,206,8474,0.20789997503938334
172260,104,105,0.9904761904761905,345544.37016464025,23347,206,8474,0.20650122266624382
174240,121,122,0.9918032786885246,436927.48072411027,23740,206,8474,0.20510113278284084
176220,132,133,0.9924812030075187,482007.6305679418,24145,206,8474,0.20374991612565008
178200,101,102,0.9901960784313726,352794.6954788994,24424,207,8474,0.20229326688036828
180180,106,110,0.9636363636363636,382656.1696892772,24710,208,8474,0.20113445922727785
182160,121,122,0.9918032786885246,422021.07745299675,25224,208,8474,0.20001322758530585
184140,75,76,0.9868421052631579,222964.48386523128,25848,208,8474,0.19949320719260502
186120,112,114,0.9824561403508771,389707.2038526768,26390,209,8474,0.19840268235269634
188100,103,105,0.9809523809523809,354803.50303033367,26792,209,8474,0.19750171686989124
190080,124,127,0.9763779527559056,433264.1024429472,27174,209,8474,0.19620593634932473
192060,102,104,0.9807692307692307,339507.5278810868,27711,210,8474,0.19533073080137703
194040,131,132,0.9924242424242424,480673.9036842929,28121,210,8474,0.1940528913384561
196020,72,75,0.96,211263.93178058043,28705,212,8474,0.19340924584471794
198000,65,67,0.9701492537313433,192957.37115533464,29048,214,8474,0.19292865902601225
199980,136,137,0.9927007299270073,510825.39057017677,29371,214,8474,0.19186768056305584
201960,148,150,0.9866666666666667,556602.7736513037,29718,214,8474,0.1907109182015912
203940,102,102,1.0,306950.3519121371,30490,214,8474,0.19018725065962505
205920,94,96,0.9791666666666666,313965.9028374795,31070,216,8474,0.18966104937252945
207900,108,112,0.9642857142857143,350642.90000827424,32007,216,8474,0.18903061667315227
209880,69,71,0.971830985915493,176197.6154316757,32642,217,8474,0.1886707474520096
211860,100,100,1.0,320230.3307169024,33449,217,8474,0.18814034689901005
213840,64,66,0.9696969696969697,151148.7591456212,34190,219,8474,0.18771317848042843
215820,125,127,0.984251968503937,441400.5388489496,34714,220,8474,0.18678173670175718
217800,126,127,0.9921259842519685,453690.42526206747,35139,220,8474,0.1858839585200135
219780,93,94,0.9893617021276596,274985.75286785886,35999,221,8474,0.18519766552421707
