epoch,success_count,reset_count,success_rate,reward,collsion,outtime,first_success,angle_error
1980,0,3,0.0,-117152.602178422,8,3,0,1.9647544249732227
3960,0,4,0.0,-54637.52259459981,11,7,0,1.0752494768116818
5940,0,4,0.0,-58040.06543593513,33,11,0,0.5608751043406721
7920,0,4,0.0,-60316.891686696326,33,15,0,0.5608751043406721
9900,0,4,0.0,-96100.76258146169,648,19,0,0.7083980254855718
11880,0,4,0.0,-108871.17190774455,920,23,0,0.828120894607748
13860,2,6,0.3333333333333333,-60307.696308795305,990,27,13545,0.6475358930197835
15840,0,4,0.0,-61263.80289925402,1062,31,13545,0.5957746854849824
17820,0,4,0.0,-48177.40482075047,1117,35,13545,0.5454810174583798
19800,0,4,0.0,-43267.21759953187,1120,38,13545,0.4978356502249387
21780,0,4,0.0,-47669.201374717755,1261,42,13545,0.4619286686736454
23760,1,5,0.2,-40638.951339064166,1272,46,13545,0.4628948878741179
25740,0,5,0.0,-101172.53478484007,1573,50,13545,0.5771506528231557
27720,0,4,0.0,-65499.142200971255,1620,54,13545,0.5876049617772068
29700,0,4,0.0,-62843.290357838385,1828,58,13545,0.5544049641334085
31680,0,5,0.0,-37723.38876542309,1860,61,13545,0.5263741146620246
33660,0,4,0.0,-44407.09592551552,1896,65,13545,0.506750959710657
35640,0,5,0.0,-42828.17838439951,1925,69,13545,0.48986329338152107
37620,0,4,0.0,-46163.59929136885,1928,73,13545,0.4658533683549211
39600,2,6,0.3333333333333333,-39767.96265922068,1983,76,13545,0.44743652686151947
41580,1,4,0.25,-34913.67467985349,1990,79,13545,0.4417094202011629
43560,0,6,0.0,-39312.98526026448,2016,83,13545,0.4356249155467944
45540,7,11,0.6363636363636364,-20558.480342893396,2109,86,13545,0.4594999301348544
47520,1,5,0.2,-53430.906643696595,2269,89,13545,0.45205449500397044
49500,3,7,0.42857142857142855,-47620.17183538736,2486,93,13545,0.4372453632267253
51480,0,4,0.0,-115490.8140590121,2966,97,13545,0.43015054491393856
53460,0,7,0.0,-100151.48279138096,3519,101,13545,0.43634034175457104
55440,5,10,0.5,-87711.45263137319,4133,104,13545,0.4205939675951074
57420,1,5,0.2,-49900.97987544024,4140,108,13545,0.41471968025043987
59400,0,4,0.0,-42587.99778562039,4148,112,13545,0.4103269119429377
61380,3,9,0.3333333333333333,-32802.40426601702,4190,115,13545,0.4054283422565522
63360,0,5,0.0,-53187.332067473326,4319,119,13545,0.4020963616231084
65340,0,5,0.0,-49248.23340610089,4329,123,13545,0.39647895380418446
67320,2,8,0.25,-38133.24009308801,4381,126,13545,0.38891018234442176
