epoch,success_count,reset_count,success_rate,reward,collsion,outtime,first_success,angle_error
1980,0,3,0.0,-169613.02639866504,24,3,0,0.45917577275466565
3960,0,4,0.0,-113574.66160881292,133,7,0,0.48458873883970066
5940,0,4,0.0,-61376.77624186821,186,11,0,0.393673809926455
7920,1,5,0.2,-72027.76897722896,253,15,7242,0.5181997120844622
9900,1,5,0.2,-80268.71914540714,425,19,7242,0.5782436372180956
11880,1,7,0.14285714285714285,-110065.35584713018,520,22,7242,0.5193029512075406
13860,8,13,0.6153846153846154,-41849.94824639452,642,25,7242,0.420315178576644
15840,3,5,0.6,-78860.60166693886,886,27,7242,0.4136853067832879
17820,4,7,0.5714285714285714,-72771.03169885278,1187,30,7242,0.3774344841360834
19800,0,4,0.0,-53067.33053492091,1271,34,7242,0.36104119250231465
21780,7,9,0.7777777777777778,-37534.23732874566,1433,36,7242,0.3522532448555825
23760,1,5,0.2,-105664.05069911072,1592,39,7242,0.3379319155886104
25740,3,8,0.375,-190542.3753389431,1796,42,7242,0.32282357126886185
27720,2,6,0.3333333333333333,-71400.37136363657,2004,46,7242,0.3212641322064707
29700,4,9,0.4444444444444444,-47102.18446073728,2308,48,7242,0.30856725203416907
31680,3,5,0.6,-72034.43270627363,2360,50,7242,0.30667137523786997
33660,9,13,0.6923076923076923,-20388.95741935144,2397,53,7242,0.3096330310515609
35640,22,25,0.88,6741.815753354691,2595,54,7242,0.3096734615221497
37620,11,15,0.7333333333333333,-16790.271609817864,2777,57,7242,0.29407527859059124
39600,11,14,0.7857142857142857,-76605.4614827265,3557,58,7242,0.2956460976622032
41580,19,21,0.9047619047619048,978.7761167655699,3915,60,7242,0.29062329926191593
43560,18,23,0.782608695652174,6449.178597455379,4041,62,7242,0.27769173420795396
45540,6,10,0.6,-54622.48240431002,4373,63,7242,0.2789014465753024
47520,2,7,0.2857142857142857,-73896.65330103016,4756,67,7242,0.2793047718371268
49500,4,7,0.5714285714285714,-84678.07798619312,4772,70,7242,0.27569906466164934
51480,10,13,0.7692307692307693,-36018.13993951958,5103,71,7242,0.27165228276552483
53460,17,20,0.85,-3603.737259035697,5454,72,7242,0.26531144172301613
55440,17,22,0.7727272727272727,-5943.0286129703745,5707,74,7242,0.25669862260503284
57420,15,21,0.7142857142857143,-18453.100503938505,5810,77,7242,0.24870090953277935
59400,16,17,0.9411764705882353,-4553.297858016333,5999,78,7242,0.24254898406232558
61380,14,17,0.8235294117647058,-16840.344192923978,6403,80,7242,0.2363329902781823
