epoch,success_count,reset_count,success_rate,reward,collsion,outtime,first_success,angle_error
1980,0,3,0.0,-173179.724374439,9,3,0,0.6852144067995909
3960,0,4,0.0,-47715.71672226532,25,7,0,0.1769953090719843
5940,5,7,0.7142857142857143,-22341.605641067465,113,9,4926,0.09600495892063796
7920,0,4,0.0,-37516.48945224602,207,13,4926,0.09514762233704811
9900,0,4,0.0,-61415.6650664701,244,17,4926,0.10150638108452394
11880,0,4,0.0,-74078.61777676246,639,21,4926,0.14250714679778767
13860,0,4,0.0,-62618.511371093395,713,25,4926,0.1773976899614596
15840,0,4,0.0,-59393.742424244876,849,29,4926,0.16774102874820535
17820,8,11,0.7272727272727273,-13279.611232109019,914,32,4926,0.15248334414871714
19800,1,5,0.2,-48438.10357057024,1049,36,4926,0.1526552170533733
21780,0,4,0.0,-58093.21112812671,1116,39,4926,0.15180025221276464
23760,0,4,0.0,-53947.34931701806,1125,43,4926,0.16062083252634685
25740,0,4,0.0,-69960.05202161719,1320,47,4926,0.18127551133714134
27720,1,4,0.25,-60591.245224029175,1406,50,4926,0.19044204133892545
29700,1,5,0.2,-48482.72781290056,1416,54,4926,0.1997714275816904
31680,2,5,0.4,-34605.5615629314,1508,57,4926,0.1993665135965309
33660,4,8,0.5,-37244.947714199545,1610,61,4926,0.19575309454960196
35640,8,11,0.7272727272727273,-20730.399588487227,1755,64,4926,0.19319012716191186
37620,7,11,0.6363636363636364,-38056.063165537664,2641,67,4926,0.1999251968739918
39600,3,7,0.42857142857142855,-56597.286361475824,2791,70,4926,0.2063822320829727
41580,1,5,0.2,-65386.6241202848,2917,74,4926,0.20594538154169406
43560,2,6,0.3333333333333333,-47102.14863886614,3722,78,4926,0.20435984505735227
45540,7,11,0.6363636363636364,-21868.580324858893,4074,81,4926,0.20415675185123905
47520,2,6,0.3333333333333333,-28094.307787983213,4137,84,4926,0.2024103155548815
49500,8,9,0.8888888888888888,-4542.592388704652,4183,85,4926,0.19768212258019952
51480,3,7,0.42857142857142855,-30955.33946322766,4227,89,4926,0.19417492730223565
53460,2,6,0.3333333333333333,-34505.661685686326,4229,93,4926,0.19340845055682795
55440,3,6,0.5,-101773.65150485025,4271,96,4926,0.1913297125327754
57420,0,4,0.0,-99903.44552506483,4282,100,4926,0.19388898732980572
59400,1,5,0.2,-43282.80306276912,4620,104,4926,0.19135819428418338
61380,4,7,0.5714285714285714,-38374.36475245701,4733,107,4926,0.1981708028604943
63360,4,9,0.4444444444444444,-55273.82464247593,4896,111,4926,0.19693453033853203
65340,3,7,0.42857142857142855,-78417.43164933892,5075,114,4926,0.19587547934434557
67320,3,6,0.5,-37485.95485981554,5126,117,4926,0.19895249413010738
69300,1,4,0.25,-51415.144369102316,5500,120,4926,0.1984023875663288
71280,2,5,0.4,-45029.22480168729,5512,123,4926,0.19878873377326078
73260,5,8,0.625,-27816.227634290466,5560,126,4926,0.19705263831994
75240,3,7,0.42857142857142855,-31719.48699519853,5586,130,4926,0.1958574427435415
77220,10,13,0.7692307692307693,-39529.15879731462,6383,133,4926,0.19575602367998102
79200,5,8,0.625,-36293.37538672658,6463,136,4926,0.19748464231193222
81180,2,6,0.3333333333333333,-36913.65465938067,6595,140,4926,0.19942306572152171
83160,3,8,0.375,-53625.73137084185,6800,143,4926,0.1994181071407164
85140,4,8,0.5,-37449.12992778281,7382,147,4926,0.19922322106531037
87120,11,15,0.7333333333333333,-11898.119716648944,7540,149,4926,0.19738147126549926
89100,0,4,0.0,-57142.82777118636,7601,153,4926,0.19637701868772126
91080,3,7,0.42857142857142855,-29687.872430915944,7636,157,4926,0.19561739660266783
93060,4,7,0.5714285714285714,-31441.793658130802,7842,160,4926,0.1961075495025759
95040,1,5,0.2,-67102.84426277131,8575,164,4926,0.19789580052539996
97020,2,6,0.3333333333333333,-41490.08265665872,9142,168,4926,0.1978002331025907
99000,14,17,0.8235294117647058,-554.4882588358596,9325,170,4926,0.20150846426347482
100980,7,9,0.7777777777777778,-19977.453520509414,9391,172,4926,0.20253674121784054
