epoch,success_count,reset_count,success_rate,reward,collsion,outtime,first_success,angle_error
1980,1,4,0.25,-161887.20830827346,206,3,1293,0.20521194655351857
3960,0,4,0.0,-46937.41096287061,240,7,1293,0.1552601203510987
5940,0,4,0.0,-50011.55079802073,364,11,1293,0.13332663523532096
7920,0,4,0.0,-60286.005430534045,374,15,1293,0.1357803948901448
9900,2,4,0.5,-62325.4605505066,422,17,1293,0.188655803879326
11880,3,6,0.5,-48171.588066809636,661,20,1293,0.17969720606067602
13860,0,4,0.0,-40860.348267618334,712,24,1293,0.18903344983537815
15840,0,4,0.0,-83151.87000030658,859,28,1293,0.19200482804124447
17820,0,4,0.0,-80023.36433906562,1387,32,1293,0.18451548956749558
19800,1,4,0.25,-37374.00318919821,1526,35,1293,0.18349342599384325
21780,33,34,0.9705882352941176,94293.17941312166,1668,35,1293,0.17532533898898575
23760,13,14,0.9285714285714286,-9590.97013103636,1890,36,1293,0.18220019350028144
25740,0,4,0.0,-58409.99070685345,2300,40,1293,0.18103949511038753
27720,0,4,0.0,-51144.70415099175,2938,44,1293,0.18379664476950647
29700,6,8,0.75,-10629.0760584136,2969,46,1293,0.18149165741583176
31680,0,4,0.0,-55855.140855595004,3121,50,1293,0.18246498188041507
33660,8,11,0.7272727272727273,-27664.239159138408,3295,52,1293,0.19398599406235906
35640,2,5,0.4,-31800.022602576762,3316,55,1293,0.19550159603635553
37620,3,6,0.5,-26574.62613110803,3326,58,1293,0.19531428371109796
39600,5,8,0.625,-26830.70748832461,3351,61,1293,0.1983278844050342
41580,17,19,0.8947368421052632,10602.480774375494,3658,63,1293,0.20050584797243975
43560,9,11,0.8181818181818182,-46654.00741619733,3842,64,1293,0.20616222889126415
45540,5,8,0.625,-26874.758103155997,4018,67,1293,0.20893310848836055
47520,6,9,0.6666666666666666,-23066.7878603047,4092,70,1293,0.2071608162501734
49500,14,16,0.875,1697.71299146791,4352,72,1293,0.2027439193919669
51480,3,6,0.5,-25806.772515850957,4358,75,1293,0.20044921429789997
53460,9,12,0.75,-3542.14285156189,4433,78,1293,0.20191349203175757
55440,2,6,0.3333333333333333,-51592.64411233936,4625,82,1293,0.2012908342375284
57420,4,7,0.5714285714285714,-48241.69134556677,4870,85,1293,0.20139119611428247
59400,4,8,0.5,-59357.49255337892,5051,89,1293,0.20035617768609118
61380,3,6,0.5,-34426.041509616654,5215,92,1293,0.20083533667581852
63360,9,12,0.75,-25396.658588916296,5657,94,1293,0.2036364032972651
65340,23,24,0.9583333333333334,28909.55708705727,6016,95,1293,0.20620248045922848
67320,1,4,0.25,-74711.56130706077,6226,98,1293,0.20622395057604942
69300,4,7,0.5714285714285714,-30988.6023671641,6329,101,1293,0.20689816149959356
71280,3,6,0.5,-34223.09898840822,6416,104,1293,0.2071610978264819
73260,2,6,0.3333333333333333,-36692.90276598628,6418,108,1293,0.20679998088201088
75240,9,11,0.8181818181818182,-22869.340811812086,6751,110,1293,0.20910773614706726
77220,14,16,0.875,2106.061861142749,7341,111,1293,0.21384862984349293
