epoch,success_count,reset_count,success_rate,reward,collsion,outtime,first_success,angle_error
199980,3,3,1.0,47301.6041221303,48,0,24,0.08370202496118224
201960,19,22,0.8636363636363636,193214.36030630273,612,2,24,0.08419995163039505
203940,25,31,0.8064516129032258,285351.3007462372,1262,3,24,0.07566614039486744
205920,41,44,0.9318181818181818,515048.093522632,1920,3,24,0.07572012438392665
207900,23,27,0.8518518518518519,246664.09365653608,2467,5,24,0.07866311271444391
209880,18,23,0.782608695652174,208742.48052083352,3041,6,24,0.07853673067497592
211860,8,11,0.7272727272727273,-1188.8544189992826,3714,7,24,0.07937757959501869
213840,32,36,0.8888888888888888,406337.34458407876,4369,8,24,0.07723257430935099
215820,36,38,0.9473684210526315,419885.6966723765,4747,9,24,0.0791703750145834
217800,38,41,0.926829268292683,484086.8616169626,5663,9,24,0.08001288969361728
219780,22,25,0.88,218545.1495803399,6888,10,24,0.07903034358325413
221760,53,58,0.9137931034482759,744463.5372706498,7477,10,24,0.0753391554200987
223740,38,44,0.8636363636363636,501004.15111825336,8362,10,24,0.07595997335572378
225720,35,41,0.8536585365853658,462666.13433002867,8759,10,24,0.075963425015046
227700,41,46,0.8913043478260869,499579.4298593998,9530,10,24,0.07633594121447837
229680,32,35,0.9142857142857143,349569.74181730486,9986,11,24,0.07643197715203078
231660,39,42,0.9285714285714286,472291.59640063066,10839,13,24,0.0759101563466107
233640,42,48,0.875,569717.780053474,11662,13,24,0.0764483654451383
235620,41,43,0.9534883720930233,485370.97479133494,12522,13,24,0.07730177096301362
237600,51,57,0.8947368421052632,728303.7306680391,13096,13,24,0.07756200542860285
239580,54,60,0.9,793926.2123001041,13546,13,24,0.07720403490951687
241560,42,47,0.8936170212765957,558620.5159697495,14223,14,24,0.07700720582614695
243540,36,42,0.8571428571428571,442122.91393436864,14797,15,24,0.07708998167893306
245520,49,53,0.9245283018867925,663175.3045920115,15393,15,24,0.07749089686361207
247500,36,40,0.9,460363.1699163113,16062,16,24,0.07728836335145721
249480,43,50,0.86,560485.5032144282,16676,16,24,0.0768673633977167
251460,17,25,0.68,151168.55994829535,17506,17,24,0.07711489979645833
253440,39,45,0.8666666666666667,481490.4701375887,18008,18,24,0.0770121242312685
255420,36,42,0.8571428571428571,464895.39920440875,18682,19,24,0.07674331788276759
257400,51,54,0.9444444444444444,715838.2889536433,19184,19,24,0.07655597636619396
259380,39,41,0.9512195121951219,472449.4509530626,20161,20,24,0.0766667049253939
261360,36,40,0.9,463229.8553822171,20924,20,24,0.07674885676901047
263340,52,56,0.9285714285714286,737289.7719767094,21457,21,24,0.07634237551495156
265320,42,43,0.9767441860465116,540698.7602118496,22172,21,24,0.07614510292502825
267300,49,55,0.8909090909090909,681733.8804874904,22871,21,24,0.07588136122832434
269280,37,40,0.925,457750.70902385935,23837,21,24,0.07589010209733661
271260,38,40,0.95,481690.6359718144,24647,22,24,0.07586435321325098
273240,55,59,0.9322033898305084,757438.3828009628,25273,22,24,0.07557506518395901
275220,53,59,0.8983050847457628,760119.4685290903,25738,22,24,0.0752656024111267
277200,40,43,0.9302325581395349,493785.6922117397,26672,23,24,0.07531578002334216
279180,58,65,0.8923076923076924,919836.835617166,27020,23,24,0.0751040500448018
281160,57,63,0.9047619047619048,825963.3469211645,27440,23,24,0.07485709247952997
283140,48,55,0.8727272727272727,674127.3660224006,27973,23,24,0.07469114994993509
285120,20,23,0.8695652173913043,148525.6663718745,28456,25,24,0.07487180839128627
287100,51,56,0.9107142857142857,699781.9285674207,28994,25,24,0.07496302307784744
289080,46,51,0.9019607843137255,645155.187391229,29621,25,24,0.07496096254610839
291060,46,52,0.8846153846153846,647467.4967144765,30318,25,24,0.07486769300937922
293040,50,56,0.8928571428571429,730742.3473079838,30934,25,24,0.07515781068520538
295020,32,34,0.9411764705882353,339323.56017079577,31877,27,24,0.07511748842809693
297000,35,41,0.8536585365853658,461670.70398980007,32644,28,24,0.07505051485720142
298980,30,34,0.8823529411764706,336197.64900062606,33225,29,24,0.0751713790235791
300960,43,47,0.9148936170212766,595919.3396010101,33867,29,24,0.07509273784291516
302940,26,33,0.7878787878787878,266624.9201016985,34803,30,24,0.07512153693652808
304920,43,46,0.9347826086956522,577308.1588955782,35533,31,24,0.0750301471734794
306900,40,45,0.8888888888888888,538506.3456207514,35832,31,24,0.07503170278565024
308880,43,44,0.9772727272727273,535440.5168669336,36766,31,24,0.07517538139307882
310860,37,44,0.8409090909090909,507078.9410992004,37635,32,24,0.07526352159408925
312840,49,55,0.8909090909090909,679933.9672041647,38207,32,24,0.07541217056093213
314820,49,54,0.9074074074074074,685698.6194920689,38852,32,24,0.07543914032270507
316800,55,61,0.9016393442622951,803389.6464913227,39373,32,24,0.07540572240619339
318780,59,65,0.9076923076923077,908488.1254347228,39750,32,24,0.07512106803126689
320760,57,63,0.9047619047619048,846971.151781179,40234,32,24,0.07500285916164132
322740,52,58,0.896551724137931,744393.531153392,40700,32,24,0.0748614736020196
324720,54,61,0.8852459016393442,826878.9132275619,41097,32,24,0.07481667044094502
326700,43,49,0.8775510204081632,597494.5118277073,41753,33,24,0.07458995655892814
328680,45,48,0.9375,580510.8823837787,42596,33,24,0.0747110683943525
330660,52,57,0.9122807017543859,724517.0955115333,43131,33,24,0.07484118088834579
332640,47,53,0.8867924528301887,700025.3802320287,43633,33,24,0.07471456436245667
334620,45,50,0.9,654135.9499822557,44095,34,24,0.07456714103749479
336600,48,51,0.9411764705882353,639902.1885867417,44727,34,24,0.07470119694415552
