epoch,success_count,reset_count,success_rate,reward,collsion,outtime,first_success,angle_error
1980,0,3,0.0,-177135.22174312954,5,3,0,0.19380025224107847
3960,0,4,0.0,-70570.8212943603,22,7,0,0.14735725117504242
5940,0,4,0.0,-45882.93560022555,79,11,0,0.08259423593331207
7920,0,5,0.0,-55961.75481219491,252,15,0,0.06978713800638912
9900,0,4,0.0,-46494.465275030234,401,19,0,0.0793802917235021
11880,0,4,0.0,-41135.222060484055,453,23,0,0.07160962795115983
13860,0,4,0.0,-32505.771537831402,459,27,0,0.065097499993398
15840,1,5,0.2,-41466.30322066875,724,31,15820,0.060723105523407844
17820,0,3,0.0,-62590.5259891958,1111,34,15820,0.06064049551135394
19800,2,6,0.3333333333333333,-19905.22092618933,1316,38,15820,0.06424176196165565
21780,1,4,0.25,-32231.45969922887,1393,41,15820,0.06421382794485632
23760,0,4,0.0,-55801.344105012366,1720,45,15820,0.06484895379281622
25740,0,4,0.0,-57360.30479158694,2192,49,15820,0.06395142672392423
27720,0,4,0.0,-39586.544400523766,2195,53,15820,0.0630058979198135
29700,0,4,0.0,-41698.753143796464,2341,57,15820,0.06499056950873484
31680,0,4,0.0,-74598.7021780794,2425,61,15820,0.0659553558264254
33660,1,5,0.2,-84694.51760219166,3243,65,15820,0.06674701387930468
35640,0,4,0.0,-68019.74489076913,3840,69,15820,0.0677737539592485
37620,1,5,0.2,-28979.120764242834,3850,73,15820,0.065797645614008
39600,1,4,0.25,-26824.182737927185,3864,76,15820,0.0646373564553222
41580,0,4,0.0,-34110.0818754721,3871,80,15820,0.06333009704036366
43560,0,4,0.0,-49111.63375671045,3970,84,15820,0.06230369370599713
45540,0,4,0.0,-42887.518983104965,4109,88,15820,0.06215527126946949
47520,0,4,0.0,-46585.01279251953,4345,92,15820,0.06298461610243697
49500,0,4,0.0,-22006.758894444676,4352,96,15820,0.06386985152423194
51480,1,4,0.25,-33256.73611414735,4735,99,15820,0.06440105833142339
53460,0,4,0.0,-73470.93110233243,5579,103,15820,0.06547782430912875
55440,0,4,0.0,-60899.294770276174,5972,107,15820,0.06610081182677671
57420,1,5,0.2,-38931.18677603523,6101,111,15820,0.06814513653567743
59400,0,4,0.0,-66008.01576389675,6459,115,15820,0.06793568153677217
61380,4,6,0.6666666666666666,2939.908392768819,6595,117,15820,0.07635720146210567
63360,1,5,0.2,-24300.501466974616,6625,121,15820,0.07612915931680128
65340,0,4,0.0,-59743.56805209187,7284,125,15820,0.07819951094254851
67320,0,4,0.0,-91109.29496103781,8154,129,15820,0.07804976974635296
69300,0,4,0.0,-61873.351108801086,8917,133,15820,0.0774280335271886
71280,0,4,0.0,-52570.35160838673,9030,137,15820,0.07700260758807623
73260,0,4,0.0,-38609.59464454162,9088,141,15820,0.07836019616845968
75240,0,5,0.0,-34643.40145854815,9126,145,15820,0.07863803454078871
77220,2,7,0.2857142857142857,-27738.177003302146,9227,149,15820,0.0788068882481809
79200,1,4,0.25,-37738.00835803663,9724,152,15820,0.07858297772531152
81180,1,6,0.16666666666666666,-20160.196117146406,9841,156,15820,0.07719894637809521
83160,0,4,0.0,-26755.60528901778,9859,160,15820,0.07679379898759957
85140,0,4,0.0,-93566.26623672293,10541,164,15820,0.07773179743550375
87120,2,6,0.3333333333333333,-49334.924481618684,11023,168,15820,0.07933840073810548
89100,0,3,0.0,-41760.22682664497,11068,171,15820,0.07896492737386655
91080,0,4,0.0,-113173.35483336123,11665,175,15820,0.08511685748601412
93060,0,4,0.0,-119675.3869734928,13698,179,15820,0.08734686884013143
95040,0,4,0.0,-72888.52443848131,14452,183,15820,0.08646818135734748
97020,0,4,0.0,-74266.86725638667,14728,187,15820,0.08677745914094477
99000,1,5,0.2,-45204.07619832363,14809,191,15820,0.0872067934165236
100980,1,6,0.16666666666666666,-34939.7002398381,15020,195,15820,0.08817794348221956
102960,0,4,0.0,-45142.9703066987,15506,199,15820,0.08907681132348572
104940,0,4,0.0,-116115.32179688988,15903,203,15820,0.09273266528383284
106920,0,4,0.0,-167180.4015979492,16450,207,15820,0.0923256310539417
108900,0,5,0.0,-112668.53737322427,17156,211,15820,0.09435227441952242
110880,0,4,0.0,-80258.46237414517,18396,215,15820,0.09660252530774538
112860,0,4,0.0,-67094.62493473105,19079,219,15820,0.09864365059578196
114840,0,4,0.0,-75932.83645694004,19698,223,15820,0.09894708503765083
116820,0,4,0.0,-33404.104863136075,19838,227,15820,0.09887004623848147
118800,0,4,0.0,-74693.89184762072,20198,231,15820,0.09862035175822015
120780,0,4,0.0,-53648.90896113962,20548,235,15820,0.10342333753547371
122760,0,3,0.0,-62802.89420194505,20954,238,15820,0.10329714250838856
124740,1,5,0.2,-56428.79910726985,21290,242,15820,0.10604521235097718
126720,2,6,0.3333333333333333,-14704.38616345916,21661,246,15820,0.10867693336121867
128700,2,5,0.4,-5548.27026326675,21720,249,15820,0.1103528682407711
130680,0,4,0.0,-39695.47172420751,21788,253,15820,0.1108451997117052
132660,0,4,0.0,-49334.985859324224,21829,257,15820,0.11036340136842888
134640,1,5,0.2,-63910.539857473224,21840,261,15820,0.10954139390894357
136620,0,6,0.0,-48122.55293379957,21872,265,15820,0.10895472845318156
138600,0,4,0.0,-45899.914891341235,22014,269,15820,0.10887335739714207
140580,2,6,0.3333333333333333,-35930.78437543567,22144,272,15820,0.11150566402678902
142560,2,6,0.3333333333333333,-27043.676164285745,22248,276,15820,0.11086989057446299
144540,3,7,0.42857142857142855,-34977.73397276085,22739,280,15820,0.10946907050565677
146520,1,5,0.2,-57120.56036323588,23081,284,15820,0.10957190548547233
148500,3,6,0.5,-37627.33643013425,23492,287,15820,0.1105536528782201
150480,2,5,0.4,-31434.51896417467,23729,290,15820,0.11011403799679144
152460,4,8,0.5,-3286.745758639183,24113,294,15820,0.10825742967684672
154440,4,7,0.5714285714285714,-11480.364955961239,24248,297,15820,0.10712896260522117
156420,14,18,0.7777777777777778,101623.19294288615,24522,299,15820,0.10732594660962945
158400,5,8,0.625,-8604.284485322423,25658,302,15820,0.10739208328516203
160380,3,7,0.42857142857142855,-39925.525665021036,26402,306,15820,0.10756013039041881
162360,1,4,0.25,-36052.12908903044,26635,309,15820,0.10912018708223921
164340,3,7,0.42857142857142855,-8036.230485556647,26785,313,15820,0.1136015144247537
166320,2,6,0.3333333333333333,-14918.80028130347,26809,317,15820,0.11309637804370004
168300,8,11,0.7272727272727273,-7929.356285383459,27299,320,15820,0.13295416600014953
170280,2,5,0.4,-146437.70196413994,27611,323,15820,0.14206726817312812
172260,2,6,0.3333333333333333,-74367.80113005266,27912,326,15820,0.14106135868471692
174240,8,12,0.6666666666666666,30699.452343509533,28305,329,15820,0.13821121339079945
176220,2,6,0.3333333333333333,-44929.453795369714,29018,333,15820,0.13753422717527222
178200,0,4,0.0,-48559.68211986963,29076,337,15820,0.13733939304591056
180180,2,6,0.3333333333333333,-30850.703298491426,29102,341,15820,0.13634895116340165
182160,4,7,0.5714285714285714,-11197.08555108495,29239,344,15820,0.13503140597300717
184140,4,7,0.5714285714285714,-13502.079206729308,29439,347,15820,0.1333555592880396
186120,2,5,0.4,-28308.23059800826,29506,350,15820,0.1325177747973338
188100,5,8,0.625,-21192.231954672374,30234,352,15820,0.13642755251376446
190080,0,4,0.0,-87469.93984197453,31765,356,15820,0.13830989172377522
192060,0,4,0.0,-98069.7355129784,33491,360,15820,0.13863563979516288
